dtReference,idVendedor,qtdPedidos,qtdDias,qtdItens,qtdRecencia,avgTicket,avgValorProduto,maxValorProduto,minValorProduto,avgProdutoPedido,maxVlPedido,minVlPedido,LTV,qtdDiasBase,avgIntervaloVendas
2018-01-01,17eea220a40cc0d2c0c5346379682398,4,3,4,66.19938657386228,353.745,353.745,539.0,158.0,1,539.0,158.0,1414.98,901,13.338730709937712
2018-01-01,17f51e7198701186712e53a39c564617,20,20,22,16.21395833324641,900.0,818.1818181818181,1050.0,550.0,1,1980.0,550.0,34760.0,901,7.162102072277949
2018-01-01,180c3376aff0e43dd5788709df48a843,4,3,9,79.59204861102626,783.25,348.1111111111111,1380.0,44.0,2,1380.0,109.0,3133.0,901,15.163590856362134
2018-01-01,1835b56ce799e6a4dc4eddc053f04066,135,76,174,1.5678819445893168,69.40059259259242,53.845287356321705,237.99,21.99,1,713.97,21.99,9369.079999999976,901,0.08892962362847061
2018-01-01,1838dd9b8977065acf51d95e0053ea7a,19,18,19,10.464340277947485,46.16315789473683,46.16315789473683,149.9,28.9,1,149.9,28.9,877.0999999999997,901,7.516125900179355
2018-01-01,184a67a8f9f63234d3a92340bbdb727f,3,3,3,53.67160879634321,24.88,24.88,29.9,22.37,1,29.9,22.37,268.66,901,15.114843749906868
2018-01-01,18a349e75d307f4b4cc646a691ed4216,25,18,34,13.137337963096797,74.9748,55.12852941176471,190.0,23.99,1,288.0,23.99,1874.3700000000001,901,3.8043840020998485
2018-01-01,1900267e848ceeba8fa32d80c1a5f5a8,113,77,155,1.4262268519960344,71.23008849557507,51.9290322580644,203.99,6.99,1,492.95,13.98,9519.499999999975,901,0.7265119628539978
2018-01-01,191d55f7edb8524d525ed01b20fe32e8,2,2,2,25.151053240522742,249.0,249.0,249.0,249.0,1,249.0,249.0,498.0,901,8.001608796417713
2018-01-01,1976a05ecf2996d6ffb7b5430e635fe7,4,4,5,110.32905092602596,381.75,305.4,498.8,89.8,1,498.8,179.6,1796.1999999999998,901,16.573692129692063
2018-01-01,1987cd4be10fe09ee50454f9c354d1c6,11,9,11,5.1260532406158745,207.0636363636364,207.0636363636364,430.0,39.9,1,430.0,39.9,2277.7000000000003,901,7.214726851787418
2018-01-01,198c7ea11960a9844b544d9bcdca860c,12,9,12,131.06969907414168,37.49000000000001,37.49000000000001,139.99,16.99,1,139.99,16.99,1733.7500000000002,901,3.9538688972931015
2018-01-01,19a7c9f66ffa6452ff4b4c0cca71da27,1,1,1,92.32328703720123,279.0,279.0,279.0,279.0,1,279.0,279.0,279.0,901,
2018-01-01,19e0f40a907ec568c34bfac15de4f4a1,1,1,1,75.56245370348915,44.5,44.5,44.5,44.5,1,44.5,44.5,178.0,901,
2018-01-01,1a3df491d1c4f1589fc2b934ada68bf2,92,65,96,3.947557870298624,140.67499999999976,134.81354166666645,159.9,69.9,1,449.70000000000005,69.9,16184.39999999997,901,1.2724913194492136
2018-01-01,1a6245add4353f18ed55138808906979,1,1,1,162.97406250005588,30.0,30.0,30.0,30.0,1,30.0,30.0,30.0,901,
2018-01-01,1acde099eb406aa220b1169b188b42da,9,8,10,55.47151620360091,34.56666666666666,31.109999999999996,159.0,16.9,1,159.0,16.9,311.09999999999997,901,6.457217881921679
2018-01-01,1b0b0f4f95e962d6f32fe90c759d0479,1,1,1,30.496296296361834,69.9,69.9,69.9,69.9,1,69.9,69.9,69.9,901,
2018-01-01,1b1ae47a313a825a7ccceb8e2e30fa9d,7,6,7,31.291631944477558,159.9,159.9,199.9,109.9,1,199.9,109.9,1119.3,901,8.830891203600913
2018-01-01,1b4c3a6f53068f0b6944d2d005c9fc89,25,24,26,2.394594907294959,102.21560000000004,98.2842307692308,179.9,29.9,1,179.9,29.9,9970.789999999986,901,6.556548611111939
2018-01-01,1b7e5006cb25dd23ce8686691013b121,3,3,3,5.558773148339242,99.66000000000001,99.66000000000001,179.0,49.99,1,179.0,49.99,298.98,901,42.96891203708947
2018-01-01,1b8356dabde1d35e17cef975c3f82730,26,25,28,48.07849537022412,45.79692307692308,42.52571428571429,59.99,11.99,1,119.98,11.99,3426.3899999999953,901,4.363782150187978
2018-01-01,1b8b75e227c9a9c100d0c210fb6176ce,9,9,9,31.347395833116025,116.65666666666668,116.65666666666668,139.99,89.99,1,139.99,89.99,1914.8300000000002,901,9.340027488477062
2018-01-01,1b938a7ec6ac5061a66a3766e0e75f90,15,13,17,18.36300925910473,69.41999999999999,61.25294117647057,119.9,43.9,1,129.8,43.9,1041.2999999999997,901,4.562267795205116
2018-01-01,1bb2bdb95f4841f1bba2c0d2cd83d3c9,16,15,16,9.490335647948086,100.248125,100.248125,384.93,25.0,1,384.93,25.0,1678.8700000000001,901,8.524849537014962
2018-01-01,1bb3812d5f0747a3ab7348f199001a10,3,3,3,2.660104166716337,123.56666666666668,123.56666666666668,175.9,84.9,1,175.9,84.9,370.70000000000005,901,25.718124999897555
2018-01-01,1c129092bf23f28a5930387c980c0dfc,86,60,95,1.062673611100763,47.792093023255866,43.264421052631626,45.9,25.0,1,137.7,25.0,4110.120000000004,901,0.35745812523482223
2018-01-01,1c5e4e49b9079480255b49d50aac1aa9,5,5,5,25.92422453686595,736.778,736.778,1740.0,216.79,1,1740.0,216.79,7093.01,901,28.52839409734588
2018-01-01,1c68394e931a64f90ea236c5ea590300,47,31,59,10.300844907294959,209.68595744680843,167.03796610169485,759.9,57.52,1,759.9,57.52,9855.239999999996,901,2.415163817672202
2018-01-01,1ca7077d890b907f89be8c954a02686a,53,29,58,0.5381712964735925,111.09358490566036,101.51655172413791,149.0,29.99,1,298.0,29.99,5887.959999999999,901,1.2798551173930588
2018-01-01,1caf283236cd69af44cbc09a0a1e7d32,18,17,19,31.315497685223818,25.150000000000006,23.82631578947369,59.98,8.99,1,69.00999999999999,8.99,525.54,901,7.636532278809075
2018-01-01,1ce3ae5a399804d1a87e706f8a813c3e,14,13,16,19.407569444272667,64.52857142857141,56.462499999999984,69.9,28.9,1,139.8,28.9,903.3999999999997,901,8.796718749982704
2018-01-01,1d0997ff06b524ce9289ffd75114ecd3,1,1,1,37.594525462947786,549.0,549.0,549.0,549.0,1,549.0,549.0,3747.0,901,
2018-01-01,1d139e3a3b14025640d8df1b230aace0,2,2,2,42.221481481567025,18.245,18.245,29.01,7.48,1,29.01,7.48,36.49,901,66.48312499979511
2018-01-01,1d29dfba02015238dfbe2449a5eaa361,4,4,4,9.55295138899237,49.65,49.65,52.9,44.9,1,52.9,44.9,247.5,901,26.701994598687936
2018-01-01,1d4587203296c8f4ad134dc286fa6db0,3,3,3,9.951840277761221,64.56666666666668,64.56666666666668,114.9,24.9,1,114.9,24.9,193.70000000000002,901,2.98135416675359
2018-01-01,1d8dbc4f32378d715c717c1c1fc57bae,41,34,41,6.131238426081836,121.27073170731705,121.27073170731705,399.9,109.9,1,399.9,109.9,7501.299999999997,901,3.7217201967490836
2018-01-01,1da366cade6d8276e7d8beea7af5d4bf,11,11,11,10.261331018526107,358.1090909090909,358.1090909090909,698.9,49.9,1,698.9,49.9,6917.589999999997,901,16.298545138863847
2018-01-01,1da3aeb70d7989d1e6d9b0e887f97c23,98,71,129,5.431388888973743,41.18204081632643,31.28558139534876,149.99,9.99,1,149.99,10.0,4714.559999999985,901,0.9770991443614808
2018-01-01,1dcfa3835714681d4ba4a93bc1e0fd41,12,11,14,17.97982638888061,98.88333333333334,84.75714285714287,123.9,79.9,1,183.8,79.9,1186.6000000000001,901,10.091488603932353
2018-01-01,1dd33b8119b3cb1056ed5dc88cd0aaf4,5,5,5,3.0342245372012258,183.2,183.2,199.0,120.0,1,199.0,120.0,916.0,901,11.560295138973743
2018-01-01,1dfe5347016252a7884b694d4f10f5c4,16,15,19,15.404768518637866,75.39999999999999,63.494736842105254,100.6,60.0,1,122.0,60.0,1206.3999999999999,901,2.0175289352062262
2018-01-01,1e47defeeadeca0e9a18fa5a9311e735,1,1,1,165.32140046311542,40.52,40.52,40.52,40.52,1,40.52,40.52,234.12,901,
2018-01-01,1e8b33f18b4f7598d87f5cbee2282cc2,8,7,8,7.4912962964735925,98.42499999999998,98.42499999999998,159.9,75.5,1,159.9,75.5,787.3999999999999,901,4.78582010577832
2018-01-01,1eade46fba20122dc4aefb379f8c636b,13,12,19,4.095196759328246,56.49615384615385,38.65526315789474,81.9,11.99,1,109.94999999999999,11.99,926.3000000000001,901,10.5994081790559
2018-01-01,1f1bb1f0859883505541bdd6606193e5,8,8,9,13.125937500037253,393.61625000000004,349.8811111111111,1050.0,99.99,1,1050.0,99.99,7801.8899999999985,901,17.174270833318587
2018-01-01,1f50f920176fa81dab994f9023523100,758,162,1033,0.37901620380580425,77.67135883905104,56.99408518877123,59.9,49.0,1,826.0,49.0,61210.99000000073,901,-0.41199472524439457
2018-01-01,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,1,1,1,140.11703703692183,158.4,158.4,158.4,158.4,1,158.4,158.4,316.8,901,
2018-01-01,1f867308a0ce13133a4e639ff4de0c02,2,2,5,29.208020833320916,134.31,53.724000000000004,239.9,7.18,2,239.9,28.72,268.62,901,33.49471064796671
2018-01-01,1f9ab4708f3056ede07124aad39a2554,20,20,20,18.19872685195878,169.40000000000003,169.40000000000003,174.9,119.9,1,174.9,119.9,5287.629999999998,901,7.683870004882154
2018-01-01,1fdc574883ef3b33ad41562d93f3a74a,4,4,4,4.37063657399267,252.5,252.5,335.0,145.0,1,335.0,145.0,1010.0,901,9.687434413470328
2018-01-01,1fe61aa5494bd3ae92a2c13e067c810f,1,1,2,34.49134259251878,537.76,268.88,268.88,268.88,2,537.76,537.76,537.76,901,-0.5086574074812233
2018-01-01,2009a095de2a2a41626f6c6d7722678d,5,5,9,63.12390046287328,63.438,35.24333333333333,36.9,21.99,1,110.69999999999999,21.99,388.88999999999993,901,14.122854938342547
2018-01-01,2059c39f76271d4ca3f15b5ffaccc8b8,1,1,1,115.15798611100763,53.9,53.9,53.9,53.9,1,53.9,53.9,604.8999999999999,901,
2018-01-01,2063dd1b9f568df1c16741ea7d3e6adb,2,2,2,46.10585648147389,299.025,299.025,345.62,252.43,1,345.62,252.43,763.0999999999999,901,62.1683449074626
2018-01-01,2089a6d640999f9b9141ac719b2af596,9,9,9,17.56811342574656,171.4088888888889,171.4088888888889,493.9,92.0,1,493.9,92.0,5189.92,901,17.883593749953434
2018-01-01,20b54c376b794ed028df09a3cd88e8dc,4,4,4,45.44089120393619,146.82,146.82,169.79,77.97,1,169.79,77.97,587.28,901,19.56016589499389
2018-01-01,20cb7c2fde3e5bf10f0bbe7394e1c6a9,13,12,24,3.257662036921829,31.19999999999999,16.899999999999995,16.9,16.9,1,67.6,16.9,642.1999999999996,901,9.309796810719288
2018-01-01,20d53aad4fe5ee93a64f8839609d3586,1,1,1,35.56990740727633,14.5,14.5,14.5,14.5,1,14.5,14.5,14.5,901,
2018-01-01,20d83f3ef0e6925fd74bfd59170babf7,18,17,25,9.068506944458932,68.69444444444444,49.46,89.9,29.9,1,159.5,38.9,1675.8000000000009,901,7.880154513893649
2018-01-01,2138ccb85b11a4ec1e37afbd1c8eda1f,83,63,89,2.5885416665114462,29.53927710843371,27.547865168539303,189.9,14.99,1,189.9,14.99,9142.029999999948,901,1.4897103757980992
2018-01-01,213b25e6f54661939f11710a6fddb871,6,6,11,15.5495023149997,70.375,38.38636363636363,40.0,37.5,1,112.5,37.95,422.25,901,2.0351826131550803
2018-01-01,2156f2671501a81034d7d07f217609d0,10,10,10,25.093067129608244,78.97,78.97,209.0,50.9,1,209.0,50.9,789.7,901,10.466275720184463
2018-01-01,218d46b86c1881d022bce9c68a7d4b15,128,87,140,5.0848842593841255,147.58054687499998,134.9307857142857,550.0,33.0,1,712.0,33.0,29999.000000000007,901,0.7001154796794561
2018-01-01,218f991754f360af9c2daa5e0b8e990c,2,2,2,11.070752314757556,219.9,219.9,219.9,219.9,1,219.9,219.9,439.8,901,1.2367245368659496
2018-01-01,2199e7fe213c16213bf5d6a7eadc9a5d,4,4,5,5.406782407313585,121.15500000000002,96.924,156.3,22.62,1,312.6,22.62,2823.7900000000004,901,39.734374999883585
2018-01-01,21e83881401b92b49fb09a16d3852291,8,8,8,14.164293981622905,246.07125000000002,246.07125000000002,399.9,119.99,1,399.9,119.99,3018.17,901,12.754667658691428
2018-01-01,2235cf78d3e2073a88146a9cb60f0dd0,1,1,1,31.199756944552064,178.99,178.99,178.99,178.99,1,178.99,178.99,178.99,901,
2018-01-01,229c3efbfb0ea2058de4ccdfbc3d784a,40,37,47,2.487083333544433,147.575,125.59574468085107,487.0,67.0,1,594.0,69.0,11443.0,901,3.285770179147063
2018-01-01,232a6014e7b10cba61c6c2b2ea6bb4b0,7,7,8,28.447835647966713,140.75714285714284,123.1625,219.9,99.0,1,237.8,99.0,1992.3000000000006,901,20.782559523824602
2018-01-01,23613d49c3ac2bd302259e55c06c050c,23,22,24,14.270300925709307,68.3739130434783,65.52500000000003,249.9,10.9,1,249.9,10.9,2527.0000000000014,901,6.739585849375504
2018-01-01,236585a4ddb5fea9fa40233e2249ed91,7,7,7,18.60421296302229,55.66571428571429,55.66571428571429,59.99,49.9,1,59.99,49.9,389.66,901,5.718782793187226
2018-01-01,238fac594e170b59c6d228f5a4f4f1d9,8,7,8,16.572037036996335,97.0,97.0,119.0,65.0,1,119.0,65.0,776.0,901,9.108654100580939
2018-01-01,23d7c96d4a1160db1c726b248601b25a,22,21,24,8.468148148152977,218.45636363636365,200.25166666666667,489.9,64.9,1,489.9,64.9,4806.04,901,6.1469077092959825
2018-01-01,23ff42c4bf1f8f16cddb19d8b972974a,2,2,3,44.44945601839572,87.35000000000001,58.23333333333334,74.9,24.9,1,149.8,24.9,174.70000000000002,901,25.165567129850388
2018-01-01,244b04680fdbded0acf5aebd9c92b44a,2,2,2,17.22628472233191,850.9000000000001,850.9000000000001,1125.9,575.9,1,1125.9,575.9,1701.8000000000002,901,1.5471180556342006
2018-01-01,244c2f1bff6afe1f2eaf9bfe9b2aed38,18,18,22,5.25671296287328,115.83333333333333,94.77272727272727,122.0,46.0,1,297.0,46.0,2283.0,901,8.12781249997206
2018-01-01,2528513dd95219a6013d4d05176e391a,43,38,44,3.104120370466262,266.4581395348837,260.4022727272727,599.0,49.0,1,599.0,49.0,18453.699999999997,901,3.541395348854103
2018-01-01,2528744c5ef5d955adc318720a94d2e7,2,2,2,9.427847222425044,2299.0,2299.0,2399.0,2199.0,1,2399.0,2199.0,4598.0,901,54.45999999996275
2018-01-01,252e76235acb79183cfca6e34f13337d,1,1,1,173.43577546300367,68.0,68.0,68.0,68.0,1,68.0,68.0,204.0,901,
2018-01-01,253c025bab43881055aeecde5e2d8b77,1,1,1,38.224837963003665,49.9,49.9,49.9,49.9,1,49.9,49.9,49.9,901,
2018-01-01,259f7b5e6e482c230e5bfaa670b6bb8f,51,43,64,6.289803240913898,59.96568627450982,47.785156250000014,139.9,29.9,1,139.9,29.9,3580.0400000000013,901,2.2626457548526635
2018-01-01,25c5c91f63607446a97b143d2d535d31,98,69,174,5.37677083350718,321.77153061224544,181.22764367816123,787.9,133.9,1,1379.0000000000002,133.9,44946.47000000009,901,0.7963611111082136
2018-01-01,25cf099de44674fde97473224f9d59ab,18,18,18,8.630914351902902,34.832222222222214,34.832222222222214,130.0,10.0,1,130.0,10.0,736.9799999999999,901,9.479810729841976
2018-01-01,25debeafbce801fdd479539350185eee,1,1,1,30.09912037057802,12.9,12.9,12.9,12.9,1,12.9,12.9,172.86,901,
2018-01-01,25e6ffe976bd75618accfe16cefcbd0d,44,40,47,0.238981481641531,100.41090909090909,94.00170212765957,340.0,15.0,1,1360.0,15.0,9838.06,901,3.356858428017321
2018-01-01,262237171f48e85819065498cac80d7b,1,1,5,151.62607638910413,299.5,59.9,59.9,59.9,5,299.5,299.5,299.5,901,-0.3739236108958721
2018-01-01,26785a546900236d66f2e4197c211158,4,4,4,8.158055555541068,84.92500000000001,84.92500000000001,140.0,49.9,1,140.0,49.9,339.70000000000005,901,9.62486496909211
2018-01-01,26bad72add1f86e08a776ce4ffdaf1ca,2,2,2,56.054270833265036,40.5,40.5,65.0,16.0,1,65.0,16.0,81.0,901,52.38564814813435
2018-01-01,26d8a1c7c75d513045798992ead43aa2,13,13,13,14.259571759030223,145.22076923076924,145.22076923076924,219.99,45.99,1,219.99,45.99,1887.8700000000001,901,9.556161265432214
2018-01-01,270297ead4c65a6cd2593960d2af6b21,3,3,4,37.30615740735084,633.3066666666667,474.98,1199.95,119.99,1,1199.95,329.99,2505.8599999999997,901,28.543271604925394
2018-01-01,2709af9587499e95e803a6498a5a56e9,8,8,28,34.5657986109145,44.77249999999997,12.79214285714285,99.0,1.2,3,99.0,6.0,1105.5800000000008,901,17.019937789358664
2018-01-01,270d3ef21830ad0ecf3a6c53d08a533a,1,1,2,25.413796296343207,76.0,38.0,38.0,38.0,2,76.0,76.0,76.0,901,-0.5862037036567926
2018-01-01,272f092de69afedd4d2969440b37f18f,14,11,22,50.55221064807847,64.52714285714285,41.062727272727265,89.0,12.0,1,175.0,28.99,1935.3300000000004,901,7.471338252333226
2018-01-01,2745f798279e0ed033addcc1474776d7,17,15,17,3.478472222108394,128.31294117647056,128.31294117647056,225.5,33.8,1,225.5,33.8,2181.3199999999997,901,7.542889178264886
2018-01-01,27a56ff04b34c2ba34ce6ba4d3b9d616,4,4,4,79.54598379647359,41.9225,41.9225,59.9,35.9,1,59.9,35.9,349.28999999999996,901,32.94237654314687
2018-01-01,282c7480173bb9c01dd41cc739fec010,5,4,8,133.32657407410443,854.8399999999999,534.275,819.9,44.9,1,1014.5999999999999,799.9,4274.2,901,1.8877962962724268
2018-01-01,282f23a9769b2690c5dda22e316f9941,35,28,40,0.2647685185074806,68.05714285714286,59.55000000000001,164.0,25.8,1,820.0,25.8,2382.0000000000005,901,4.110852301961535
2018-01-01,28d162ab86bb49d719c32f0ee6186eaa,1,1,1,103.56913194432855,109.99,109.99,109.99,109.99,1,109.99,109.99,109.99,901,
2018-01-01,28ea411b354f14b1a494be4e79f0ce02,1,1,1,11.20116898138076,160.0,160.0,160.0,160.0,1,160.0,160.0,685.0,901,
2018-01-01,28fb0829fd777877cdc350d25cb5bd5b,2,2,2,39.114270833320916,139.9,139.9,169.9,109.9,1,169.9,109.9,279.8,901,23.284571759402752
2018-01-01,293dee954235e4e4e43f129313625ebe,2,2,2,22.139293981250376,94.49000000000001,94.49000000000001,137.99,50.99,1,137.99,50.99,188.98000000000002,901,58.56740740733221
2018-01-01,2953ce3a88f5e3c3b696d77fc9e4c8eb,1,1,1,91.5700578703545,35.0,35.0,35.0,35.0,1,35.0,35.0,35.0,901,
2018-01-01,29fe9f200d3fa0c668d2aa1ec7e08dfb,3,3,3,119.32271990738809,80.0,80.0,80.0,80.0,1,80.0,80.0,400.0,901,22.360005787108094
2018-01-01,2a1348e9addc1af5aaa619b1a3679d6b,12,12,15,2.452615740709007,41.949999999999996,33.559999999999995,59.8,7.9,1,89.69999999999999,11.9,2457.500000000002,901,12.384431089704426
2018-01-01,2a261b5b644fa05f4f2700eb93544f2c,4,4,5,22.262106481473893,115.0,92.0,240.0,55.0,1,240.0,55.0,460.0,901,12.827650462975726
2018-01-01,2a50b7ee5aebecc6fd0ff9784a4747d6,1,1,2,34.09319444466382,199.8,99.9,99.9,99.9,2,199.8,199.8,199.8,901,-0.9068055553361773
2018-01-01,2a5b78b41cd05baeac8df54c6606b92c,10,10,12,21.401840277947485,143.51699999999997,119.59749999999997,157.77,57.87,1,260.9,74.82,1435.1699999999996,901,13.969464435919441
2018-01-01,2a61c271b1ac763450d846849783e922,8,8,10,2.116412037052214,87.9875,70.39,93.99,32.99,1,281.96999999999997,32.99,703.9,901,12.936970486072823
2018-01-01,2a6fbeaa7ab9e5d59a35841a8da71ce4,8,8,8,22.232986111193895,61.662499999999994,61.662499999999994,130.0,7.5,1,130.0,7.5,613.1999999999999,901,14.720588624410864
2018-01-01,2a7c6c0b0d5efde2bf75ec1e1cec2d41,3,3,3,20.3828125,49.199999999999996,49.199999999999996,59.8,39.9,1,59.8,39.9,147.6,901,12.90179398143664
2018-01-01,2a7dc43cecabf23403078e2188437d1d,21,16,22,17.361990740522742,109.40333333333335,104.43045454545455,350.0,12.99,1,350.0,12.99,2297.4700000000003,901,1.5256695602089168
2018-01-01,2a84855fd20af891be03bc5924d2b453,2,2,2,2.2215509261004627,110.0,110.0,110.0,110.0,1,110.0,110.0,220.0,901,0.4779050927609205
2018-01-01,2aa3443d7bf9d9bb11133f420d75e083,2,2,2,43.38642361108214,48.9,48.9,48.9,48.9,1,48.9,48.9,97.8,901,3.46951388893649
2018-01-01,2addf05f476d0637864454e93ba673d5,9,8,9,13.03408564813435,353.22222222222223,353.22222222222223,945.0,89.0,1,945.0,89.0,3179.0,901,16.46742621535668
2018-01-01,2b03ac196f5ed62ac483960fe0fa3b65,4,4,4,21.19296296313405,122.025,122.025,152.9,52.3,1,152.9,52.3,488.1,901,9.369845679029822
2018-01-01,2b1a40c1daabc6ca280c4b815c101841,6,5,11,83.49569444451481,797.1300000000001,434.7981818181819,698.98,259.98,1,2096.94,259.98,9334.779999999997,901,6.966629050904885
2018-01-01,2b2fed75b8e5ea3a052fc4c0825da485,2,2,3,155.0608564815484,165.45,110.3,180.0,37.9,1,293.0,37.9,510.9,901,12.67819444462657
2018-01-01,2b3e4a2a3ea8e01938cabda2a3e5cc79,26,20,26,31.70053240749985,241.93692307692294,241.93692307692294,1199.99,49.99,1,1199.99,49.99,17311.330000000005,901,4.523269907403737
2018-01-01,2b5ed0c9139dae8883a200dfcb272ece,3,2,3,55.49731481494382,21.99,21.99,21.99,21.99,1,21.99,21.99,85.41,901,48.92096643522382
2018-01-01,2bd05d410a8fd26dc4184a15f4f2f588,1,1,2,71.52572916680947,102.74,51.37,51.37,51.37,2,102.74,102.74,1316.73,901,-0.47427083319053054
2018-01-01,2be17df1c49978426251562096c3cc09,8,7,8,17.333206018432975,138.79999999999998,138.79999999999998,149.9,129.0,1,149.9,129.0,2032.1000000000004,901,22.172635582009597
2018-01-01,2bf6a2c1e71bbd29a4ad64e6d3c3629f,11,10,11,2.0710416664369404,1681.7909090909088,1681.7909090909088,2700.0,599.9,1,2700.0,599.9,18499.699999999997,901,5.247096064826474
2018-01-01,2c3d56f92f360fb89d849b84e8f50eae,4,4,4,31.545671296305954,57.0,57.0,100.5,40.5,1,100.5,40.5,228.0,901,17.699629629651707
2018-01-01,2c4c47cb51acd5ea5db5e0ae0e26542a,4,4,5,27.568321759346873,224.78,179.824,189.99,149.99,1,379.98,149.99,899.12,901,22.43055555562023
2018-01-01,2c54051840f19eca309a5423cf22df36,1,1,1,27.958969907369465,11.35,11.35,11.35,11.35,1,11.35,11.35,11.35,901,
2018-01-01,2c9e548be18521d1c43cde1c582c6de8,27,22,33,4.395925926044583,45.71000000000001,37.399090909090916,149.0,4.5,1,149.0,7.5,1234.1700000000003,901,2.1406601213304133
2018-01-01,2d2c62bef4c8ba0dd74e0e228e808539,1,1,1,41.369155092630535,450.0,450.0,450.0,450.0,1,450.0,450.0,450.0,901,
2018-01-01,2d50d6282f8aa2257819a77bfaa0efe0,24,21,25,1.4110069442540407,61.03666666666666,58.5952,98.9,35.0,1,134.0,35.0,1464.8799999999999,901,4.661736111156642
2018-01-01,2dee2ce60de9709b1a24083217181a1f,46,24,47,16.44454861106351,136.75,133.8404255319149,143.0,54.0,1,286.0,54.0,6290.5,901,2.5598447564584403
2018-01-01,2e13c71026e1a39ba5cc1b86dcb679aa,1,1,1,4.264918981585652,190.0,190.0,190.0,190.0,1,190.0,190.0,190.0,901,
2018-01-01,2e1a7d075abe038c1b2743005fe42ff1,8,8,10,31.21490740729496,73.37499999999999,58.69999999999999,85.9,35.9,1,127.8,35.9,586.9999999999999,901,10.012318672871011
2018-01-01,2e1c9f22be269ef4643f826c9e650a52,82,61,84,3.3148032408207655,62.831219512195,61.335238095237976,319.49,14.49,1,319.49,14.49,5152.15999999999,901,1.3440863538828747
2018-01-01,2e3be8a987a30d7544dbbda6861cc14e,8,8,8,32.537951388861984,179.6175,179.6175,479.0,59.99,1,479.0,59.99,2676.91,901,17.564360119003272
2018-01-01,2e90cb1677d35cfe24eef47d441b7c87,18,18,19,6.495949074160308,95.60000000000002,90.5684210526316,189.9,14.8,1,189.9,14.8,4155.010000000001,901,8.68578446498658
2018-01-01,2ec6e37d992a95eaddb3369dcbcc76d9,2,2,2,86.33710648166016,79.9,79.9,79.9,79.9,1,79.9,79.9,159.8,901,48.42151620378718
2018-01-01,2ee0a0689f2f6a72f35a7cb6033f6e7e,4,3,4,35.39498842600733,68.0,68.0,68.2,67.8,1,68.2,67.8,272.0,901,3.420536265553286
2018-01-01,2f09f7d37a97956d11cc1a7cadd5262b,6,6,6,99.52519675903022,235.0,235.0,510.0,65.0,1,510.0,65.0,2005.0,901,13.72684953706339
